item_id,order_id,item_name,quantity,unit_price
19872,9849,Club Sandwich,1,239.04
19873,9849,Mushroom Soup,1,160.75
19874,9849,Caesar Salad,1,236.91
19875,9849,Pasta,3,304.04
19876,9850,Club Sandwich,1,241.07
19877,9850,Grilled Sandwich,1,164.89
19878,9850,Caesar Salad,1,227.5
19879,9850,Mushroom Soup,2,149.79
19880,9851,Paneer Roll,1,153.69
19881,9851,Chicken Roll,2,162.19
19882,9851,Veg Roll,1,120.65
19883,9852,Paneer Roll,1,145.85
19884,9853,Pakoda,1,81.52
19885,9853,Kachori,1,33.37
19886,9853,Dhokla,2,83.15
19887,9854,Vada,1,64.67
19888,9854,Upma,1,76.99
19889,9855,Vada,1,60.13
19890,9855,Filter Coffee,1,50.98
19891,9855,Uttapam,2,118.74
19892,9856,Mutton Biryani,1,358.1
19893,9856,Korma,1,314.43
19894,9856,Sheekh Kebab,2,261.74
19895,9857,Pepperoni Pizza,3,482.59
19896,9857,Garlic Bread,1,132.28
19897,9858,Paneer Tikka,2,277.19
19898,9859,Pav Bhaji,3,130.98
19899,9859,Bhel Puri,1,73.63
19900,9860,Vada,1,57.33
19901,9860,Filter Coffee,1,54.66
19902,9860,Uttapam,1,131.52
19903,9861,Chicken Roll,2,174.1
19904,9861,Mutton Roll,3,220.5
19905,9862,Naan,3,37.98
19906,9862,Roti,1,27.35
19907,9863,Club Sandwich,2,248.96
19908,9863,Pasta,2,306.46
19909,9864,Egg Roll,2,126.17
19910,9864,Chicken Roll,1,163.06
19911,9865,Dhokla,2,73.51
19912,9865,Kachori,1,34.74
19913,9865,Pakoda,1,83.61
19914,9865,Samosa,2,32.7
19915,9866,Caesar Salad,2,204.39
19916,9867,Rumali Roti,2,33.47
19917,9868,Mutton Roll,1,208.12
19918,9868,Egg Roll,1,131.34
19919,9869,Lasagna,1,414.29
19920,9869,Pepperoni Pizza,3,419.44
19921,9869,Pasta Alfredo,2,333.66
19922,9870,Cheeseburger,2,226.75
19923,9870,BBQ Wings,3,325.05
19924,9870,Hot Dog,2,187.09
19925,9871,Pav Bhaji,3,146.85
19926,9871,Pani Puri,1,63.64
19927,9871,Vada Pav,1,39.96
19928,9872,Lasagna,1,383.45
19929,9873,Rumali Roti,1,34.52
19930,9873,Korma,1,282.56
19931,9873,Chicken Kebab,3,306.47
19932,9873,Sheekh Kebab,1,232.56
19933,9874,Naan,1,38.39
19934,9875,Mojito,2,173.59
19935,9875,Fresh Juice,2,108.23
19936,9876,BBQ Wings,1,342.73
19937,9876,Cheeseburger,2,266.78
19938,9876,Fries,2,112.92
19939,9877,Samosa,1,32.19
19940,9877,Kachori,1,33.16
19941,9878,Cheese Burger,1,229.6
19942,9878,Veg Burger,1,116.21
19943,9878,Fries,1,109.23
19944,9879,Vada Pav,2,36.73
19945,9879,Bhel Puri,2,82.1
19946,9879,Pav Bhaji,2,145.34
19947,9879,Pani Puri,1,58.62
19948,9880,Samosa,1,30.16
19949,9881,Garlic Bread,1,131.36
19950,9881,Margherita,2,296.4
19951,9882,Egg Roll,1,120.52
19952,9883,Grilled Sandwich,1,194.91
19953,9883,Pasta,1,306.2
19954,9884,Kachori,1,31.78
19955,9884,Samosa,1,27.71
19956,9884,Namkeen,3,63.44
19957,9885,Mojito,1,174.86
19958,9885,Masala Chai,1,38.21
19959,9886,Namkeen,1,60.45
19960,9886,Dhokla,2,73.63
19961,9887,Miso Soup,1,108.35
19962,9887,Tempura,1,450.83
19963,9888,Dal Makhani,1,199.44
19964,9888,Roti,1,24.27
19965,9888,Naan,2,41.97
19966,9889,Lasagna,1,367.54
19967,9889,Pasta Alfredo,1,298.68
19968,9889,Garlic Bread,1,145.48
19969,9890,Chicken Manchurian,1,247.6
19970,9890,Hakka Noodles,1,158.93
19971,9891,Rumali Roti,2,35.11
19972,9891,Korma,2,278.18
19973,9892,Chicken Burger,1,170.81
19974,9892,Fries,1,108.32
19975,9893,Fries,1,108.89
19976,9894,Masala Chai,1,40.5
19977,9894,Mojito,1,156.76
19978,9895,Margherita,1,293.48
19979,9895,Chicken Supreme,3,539.33
19980,9895,Farmhouse,1,434.99
19981,9896,Masala Chai,1,43.95
19982,9896,Mojito,1,151.56
19983,9897,Namkeen,1,62.8
19984,9898,Lasagna,3,394.31
19985,9899,Namkeen,1,56.42
19986,9899,Dhokla,1,79.5
19987,9900,Margherita Pizza,2,340.69
19988,9900,Lasagna,1,413.2
19989,9901,Lassi,3,80.37
19990,9902,Garlic Bread,1,147.52
19991,9902,Pasta Alfredo,1,299.4
19992,9903,Margherita Pizza,2,352.95
19993,9903,Lasagna,2,375.88
19994,9903,Pasta Alfredo,2,318.78
19995,9903,Garlic Bread,1,128.82
19996,9904,Lasagna,2,401.76
19997,9904,Pasta Alfredo,3,294.24
19998,9904,Margherita Pizza,1,332.0
19999,9904,Pepperoni Pizza,2,489.43
20000,9905,Namkeen,2,55.38
20001,9905,Kachori,2,35.43
20002,9905,Pakoda,1,94.62
20003,9906,Pav Bhaji,2,149.59
20004,9906,Sev Puri,2,81.25
20005,9906,Vada Pav,3,37.46
20006,9907,Mushroom Soup,1,136.08
20007,9907,Club Sandwich,1,239.93
20008,9907,Pasta,1,291.76
20009,9908,Kachori,1,33.2
20010,9908,Samosa,2,30.81
20011,9909,Naan,1,43.03
20012,9909,Dal Makhani,2,218.63
20013,9910,Brownie,1,162.39
20014,9910,Ice Cream,1,122.1
20015,9910,Gulab Jamun,2,83.25
20016,9910,Rasmalai,1,107.18
20017,9911,Pani Puri,1,62.25
20018,9911,Sev Puri,2,82.6
20019,9912,Dhokla,1,79.19
20020,9912,Namkeen,2,56.53
20021,9913,Ice Cream,3,125.18
20022,9913,Gulab Jamun,2,93.47
20023,9914,Vada,1,61.37
20024,9915,Pani Puri,1,63.2
20025,9915,Bhel Puri,3,82.09
20026,9916,Korma,3,299.03
20027,9916,Mutton Biryani,2,329.43
20028,9916,Rumali Roti,1,35.26
20029,9916,Chicken Kebab,1,307.47
20030,9917,Garlic Bread,1,133.14
20031,9917,Pepperoni Pizza,1,478.11
20032,9918,Chicken Supreme,2,471.69
20033,9918,Peppy Paneer,1,456.03
20034,9919,Vada Pav,1,43.12
20035,9919,Pani Puri,1,63.88
20036,9920,Hakka Noodles,1,174.82
20037,9920,Schezwan Rice,1,181.74
20038,9920,Veg Fried Rice,2,170.49
20039,9921,Schezwan Rice,1,183.81
20040,9921,Hakka Noodles,2,156.45
20041,9922,Jeera Rice,1,155.92
20042,9922,Butter Chicken,2,351.66
20043,9923,Cheesecake,1,199.08
20044,9923,Rasmalai,1,111.26
20045,9923,Gulab Jamun,1,90.09
20046,9924,Garlic Bread,1,146.0
20047,9924,Pasta Alfredo,2,311.64
20048,9925,Garlic Bread,2,146.43
20049,9925,Pepperoni Pizza,1,465.44
20050,9925,Pasta Alfredo,1,290.84
20051,9925,Lasagna,1,352.81
20052,9926,Dhokla,1,87.31
20053,9926,Kachori,1,37.05
20054,9927,Farmhouse,1,403.38
20055,9927,Garlic Bread,2,125.65
20056,9928,Idli Sambar,2,104.95
20057,9928,Vada,2,60.67
20058,9929,Coke,1,79.36
20059,9929,Chicken Burger,1,197.14
20060,9929,Veg Burger,1,113.06
20061,9929,Cheese Burger,2,238.15
20062,9930,Pasta,1,301.89
20063,9930,Club Sandwich,2,242.73
20064,9931,Margherita,2,318.34
20065,9931,Chicken Supreme,1,501.07
20066,9932,Margherita,2,309.1
20067,9932,Garlic Bread,1,136.8
20068,9932,Farmhouse,1,388.69
20069,9932,Peppy Paneer,2,443.58
20070,9933,Ramen,1,346.08
20071,9933,Miso Soup,2,109.31
20072,9934,Lasagna,2,353.9
20073,9934,Pasta Alfredo,1,336.55
20074,9935,Fries,1,123.89
20075,9935,BBQ Wings,3,330.79
20076,9936,Egg Roll,1,115.6
20077,9936,Chicken Roll,1,187.71
20078,9937,Mushroom Soup,2,164.8
20079,9937,Grilled Sandwich,2,190.97
20080,9938,Kachori,3,35.34
20081,9938,Pakoda,1,93.36
20082,9939,Chicken Kebab,1,300.17
20083,9940,Spring Rolls,2,152.65
20084,9940,Veg Fried Rice,1,179.38
20085,9940,Chicken Manchurian,1,224.19
20086,9941,Fries,1,127.92
20087,9941,BBQ Wings,1,293.83
20088,9942,Filter Coffee,1,47.08
20089,9942,Vada,1,62.83
20090,9943,Mushroom Soup,1,152.1
20091,9943,Grilled Sandwich,3,171.62
20092,9943,Pasta,1,328.67
20093,9944,Margherita Pizza,1,370.67
20094,9945,Chicken Burger,3,174.88
20095,9945,Coke,2,73.57
20096,9946,Pakoda,1,98.36
20097,9946,Kachori,1,33.63
20098,9946,Dhokla,2,72.94
20099,9947,Gulab Jamun,1,82.8
20100,9947,Rasmalai,1,112.99
20101,9948,Schezwan Rice,3,198.31
20102,9948,Veg Fried Rice,1,165.28
20103,9949,Margherita,2,312.81
20104,9949,Garlic Bread,1,132.16
20105,9950,Pakoda,1,91.27
20106,9951,Raita,1,42.22
20107,9952,Egg Roll,1,114.44
20108,9953,Pakoda,2,85.54
20109,9953,Dhokla,1,87.24
20110,9953,Kachori,1,34.9
20111,9954,Paneer Roll,1,143.36
20112,9954,Chicken Roll,1,171.09
20113,9954,Veg Roll,1,114.13
20114,9955,Pani Puri,2,65.69
20115,9956,Veg Burger,1,112.86
20116,9957,Masala Chai,1,37.39
20117,9957,Lassi,1,82.44
20118,9958,Sev Puri,2,87.08
20119,9959,Caesar Salad,1,231.22
20120,9959,Club Sandwich,1,249.7
20121,9960,Brownie,1,161.92
20122,9960,Gulab Jamun,1,82.32
20123,9960,Ice Cream,1,117.72
20124,9961,Hakka Noodles,1,171.44
20125,9961,Chicken Manchurian,2,225.27
20126,9962,Pakoda,2,95.78
20127,9962,Samosa,1,28.88
20128,9962,Kachori,2,31.67
20129,9963,Mutton Biryani,1,333.66
20130,9963,Raita,2,43.87
20131,9964,Pepperoni Pizza,1,456.46
20132,9964,Lasagna,1,343.97
20133,9965,Garlic Bread,1,130.24
20134,9965,Margherita,1,284.31
20135,9966,Veg Burger,2,117.51
20136,9966,Chicken Burger,1,197.09
20137,9967,Brownie,1,148.55
20138,9967,Gulab Jamun,1,95.53
20139,9968,Masala Chai,1,36.53
20140,9968,Mojito,1,156.77
20141,9969,Veg Burger,1,124.78
20142,9969,Fries,3,101.06
20143,9969,Cheese Burger,1,231.59
20144,9970,Pav Bhaji,2,141.52
20145,9971,Chicken Kebab,1,286.29
20146,9972,Cheesecake,1,201.03
20147,9972,Gulab Jamun,1,91.69
20148,9973,Garlic Bread,2,134.02
20149,9973,Chicken Supreme,1,494.33
20150,9974,Margherita Pizza,1,369.17
20151,9974,Lasagna,1,366.25
20152,9974,Pepperoni Pizza,1,414.86
20153,9975,Margherita Pizza,1,351.84
20154,9976,Vada,3,58.5
20155,9977,Dhokla,1,73.92
20156,9977,Kachori,1,38.05
20157,9978,Vada Pav,1,37.95
20158,9979,Fries,1,107.44
20159,9979,Cheese Burger,2,227.31
20160,9980,Lasagna,1,394.05
20161,9980,Garlic Bread,2,143.35
20162,9980,Margherita Pizza,1,315.88
20163,9981,Hot Dog,1,162.69
20164,9981,BBQ Wings,1,327.14
20165,9982,Garlic Bread,3,130.4
20166,9983,Paneer Roll,1,137.69
20167,9983,Egg Roll,3,131.99
20168,9984,Fresh Juice,1,98.54
20169,9985,Bhel Puri,2,73.95
20170,9985,Pav Bhaji,1,137.07
20171,9986,Dhokla,2,85.19
20172,9986,Samosa,1,31.7
20173,9987,Caesar Salad,1,238.09
20174,9987,Pasta,1,282.87
20175,9988,Chicken Manchurian,1,251.37
20176,9989,Bhel Puri,2,77.16
20177,9989,Pav Bhaji,2,153.89
20178,9989,Sev Puri,1,87.26
20179,9990,Masala Chai,1,36.84
20180,9990,Mojito,2,163.97
20181,9991,Dal Makhani,2,219.73
20182,9991,Butter Chicken,2,316.15
20183,9992,Caesar Salad,1,199.27
20184,9992,Grilled Sandwich,1,189.0
20185,9992,Mushroom Soup,1,139.23
20186,9992,Pasta,2,295.02
20187,9993,Pasta Alfredo,1,339.76
20188,9993,Pepperoni Pizza,1,419.01
20189,9994,Veg Fried Rice,1,168.5
20190,9994,Hakka Noodles,1,153.75
20191,9995,Fries,2,118.3
20192,9995,Onion Rings,2,133.08
20193,9995,Hot Dog,1,174.69
20194,9995,BBQ Wings,2,343.18
20195,9996,Roti,2,25.12
20196,9996,Jeera Rice,1,146.68
20197,9997,Rasmalai,1,110.46
20198,9997,Ice Cream,2,124.18
20199,9997,Cheesecake,1,236.03
20200,9998,Ice Cream,2,128.06
20201,9998,Gulab Jamun,2,90.17
20202,9999,Chicken Kebab,2,285.79
20203,9999,Rumali Roti,2,36.45
20204,10000,Fresh Juice,1,109.03
20205,10001,Vada,2,59.79
20206,10001,Uttapam,2,132.23
20207,10002,Paneer Roll,1,147.32
20208,10002,Veg Roll,2,102.62
20209,10003,Butter Chicken,1,346.94
20210,10003,Naan,3,39.57
20211,10004,Samosa,3,28.65
20212,10004,Dhokla,1,76.15
20213,10005,Hakka Noodles,1,178.7
20214,10005,Schezwan Rice,2,181.02
20215,10006,Pakoda,1,95.88
20216,10006,Dhokla,1,77.84
20217,10006,Kachori,1,32.58
20218,10007,Pasta Alfredo,2,307.54
20219,10008,Kachori,2,35.34
20220,10008,Pakoda,1,97.86
20221,10008,Namkeen,1,59.33
20222,10009,Vada Pav,2,43.14
20223,10009,Bhel Puri,1,73.76
20224,10009,Sev Puri,2,98.6
20225,10010,Idli Sambar,1,106.52
20226,10010,Uttapam,1,119.08
20227,10010,Vada,1,58.89
20228,10010,Masala Dosa,1,147.34
20229,10011,Pepperoni Pizza,2,457.1
20230,10011,Lasagna,1,385.96
20231,10012,Farmhouse,1,437.25
20232,10012,Margherita,1,295.03
20233,10013,Sev Puri,1,93.45
20234,10013,Pani Puri,2,65.58
20235,10014,Paneer Roll,1,149.74
20236,10014,Chicken Roll,1,189.69
20237,10014,Veg Roll,2,117.17
20238,10015,Veg Biryani,1,176.2
20239,10016,BBQ Wings,2,311.82
20240,10016,Fries,1,117.3
20241,10016,Onion Rings,2,132.06
20242,10016,Cheeseburger,2,246.11
20243,10017,Rasmalai,1,100.26
20244,10017,Gulab Jamun,2,83.43
20245,10017,Cheesecake,1,238.52
20246,10018,Vada,1,59.64
20247,10018,Uttapam,2,125.04
20248,10019,Pepperoni Pizza,2,456.92
20249,10019,Garlic Bread,1,124.02
20250,10020,Fries,1,98.74
20251,10020,Chicken Burger,1,187.71
20252,10021,Pepperoni Pizza,2,428.69
20253,10021,Margherita Pizza,2,351.57
20254,10022,Pani Puri,1,64.89
20255,10022,Bhel Puri,1,80.66
20256,10023,Hakka Noodles,2,173.43
20257,10023,Schezwan Rice,1,207.18
20258,10024,Miso Soup,1,128.7
20259,10024,Tempura,2,455.1
20260,10025,Lassi,2,84.91
20261,10026,Uttapam,2,139.95
20262,10026,Vada,1,54.5
20263,10027,Garlic Bread,1,123.35
20264,10027,Margherita,1,311.58
20265,10028,Spring Rolls,3,155.84
20266,10028,Hakka Noodles,1,156.89
20267,10029,Farmhouse,3,392.89
20268,10029,Margherita,1,285.78
20269,10029,Peppy Paneer,1,403.51
20270,10029,Chicken Supreme,2,532.94
20271,10030,Vada Pav,2,43.55
20272,10031,Schezwan Rice,2,188.72
20273,10031,Hakka Noodles,1,163.55
20274,10031,Chicken Manchurian,1,226.12
20275,10031,Spring Rolls,1,153.1
20276,10032,Caesar Salad,2,225.85
20277,10032,Club Sandwich,3,250.62
20278,10033,Sheekh Kebab,1,258.58
20279,10033,Chicken Kebab,2,273.26
20280,10034,Pasta Alfredo,1,322.89
20281,10034,Margherita Pizza,1,365.78
20282,10035,Ice Cream,1,113.33
20283,10035,Cheesecake,2,225.33
20284,10036,Cheesecake,3,234.77
20285,10036,Ice Cream,2,113.49
20286,10036,Rasmalai,2,115.78
20287,10036,Gulab Jamun,1,91.53
20288,10037,Pani Puri,1,60.25
20289,10037,Bhel Puri,2,86.73
20290,10037,Sev Puri,1,84.67
20291,10037,Pav Bhaji,3,136.92
20292,10038,Egg Roll,1,115.13
20293,10038,Mutton Roll,3,202.93
20294,10039,Pav Bhaji,2,150.72
20295,10039,Vada Pav,1,38.78
20296,10040,Dal Makhani,1,230.01
20297,10040,Paneer Tikka,1,262.87
20298,10041,Sev Puri,1,90.88
20299,10041,Bhel Puri,1,73.01
20300,10041,Pani Puri,3,58.1
20301,10042,Margherita Pizza,3,374.37
20302,10042,Lasagna,2,416.88
20303,10043,Chicken Burger,2,180.95
20304,10043,Cheese Burger,1,224.92
20305,10044,Veg Roll,1,107.11
20306,10045,Sheekh Kebab,1,234.01
20307,10045,Chicken Kebab,1,258.65
20308,10046,Margherita,1,274.62
20309,10046,Peppy Paneer,1,387.17
20310,10047,Roti,1,24.91
20311,10047,Butter Chicken,2,315.25
20312,10048,Lasagna,1,390.85
20313,10048,Margherita Pizza,1,337.93
20314,10048,Garlic Bread,1,124.37
20315,10048,Pepperoni Pizza,2,422.59
20316,10049,Namkeen,1,56.68
20317,10049,Dhokla,2,85.89
20318,10050,Vada Pav,1,36.97
20319,10050,Pav Bhaji,1,134.7
20320,10051,Kachori,1,33.63
20321,10051,Namkeen,1,57.15
20322,10052,Pakoda,1,92.13
20323,10052,Namkeen,1,62.98
20324,10052,Kachori,2,37.51
20325,10053,Veg Biryani,1,172.94
20326,10054,Paneer Roll,1,132.68
20327,10054,Chicken Roll,1,192.69
20328,10055,Pani Puri,2,54.28
20329,10056,Chicken Kebab,1,298.42
20330,10056,Korma,2,272.49
20331,10056,Mutton Biryani,1,370.21
20332,10057,Lasagna,1,394.1
20333,10057,Margherita Pizza,1,324.21
20334,10058,Sheekh Kebab,1,238.91
20335,10058,Rumali Roti,1,34.21
20336,10058,Chicken Kebab,1,264.01
20337,10059,Idli Sambar,2,91.22
20338,10059,Upma,1,83.34
20339,10059,Vada,1,59.71
20340,10059,Uttapam,1,126.87
20341,10060,Peppy Paneer,2,461.22
20342,10060,Garlic Bread,1,135.9
20343,10061,Naan,1,42.8
20344,10061,Roti,1,24.66
20345,10061,Jeera Rice,1,137.68
20346,10062,Brownie,1,135.04
20347,10062,Rasmalai,3,103.16
20348,10062,Ice Cream,2,120.62
20349,10063,Pakoda,1,96.35
20350,10063,Kachori,2,37.63
20351,10064,Cheese Burger,2,218.67
20352,10064,Coke,1,76.85
20353,10064,Chicken Burger,3,178.44
20354,10065,Korma,1,305.86
20355,10065,Chicken Kebab,2,256.53
20356,10065,Sheekh Kebab,1,229.16
20357,10065,Rumali Roti,1,37.09
20358,10066,Mojito,1,165.52
20359,10066,Masala Chai,3,39.98
20360,10066,Cold Coffee,1,134.73
20361,10067,Samosa,3,32.18
20362,10068,Peppy Paneer,1,419.96
20363,10068,Margherita,3,308.63
20364,10069,Veg Roll,1,116.58
20365,10069,Egg Roll,2,126.3
20366,10070,Mushroom Soup,1,143.8
20367,10070,Club Sandwich,1,260.93
20368,10071,Hakka Noodles,1,165.34
20369,10072,Uttapam,2,126.33
20370,10073,Paneer Tikka,1,265.95
20371,10074,Gulab Jamun,1,94.34
20372,10074,Cheesecake,2,238.61
20373,10074,Brownie,2,149.23
20374,10075,Coke,2,87.84
20375,10075,Fries,1,103.95
20376,10076,Schezwan Rice,2,200.16
20377,10076,Veg Fried Rice,1,192.02
20378,10077,Pakoda,1,98.32
20379,10077,Samosa,3,32.63
20380,10077,Namkeen,2,59.86
20381,10078,Pani Puri,1,60.76
20382,10078,Pav Bhaji,1,129.4
20383,10078,Vada Pav,1,38.72
20384,10078,Bhel Puri,2,83.45
20385,10079,Sheekh Kebab,1,270.02
20386,10080,Naan,3,37.79
20387,10080,Roti,1,25.9
20388,10080,Jeera Rice,1,147.39
20389,10081,Pepperoni Pizza,1,487.28
20390,10081,Margherita Pizza,1,350.7
20391,10081,Pasta Alfredo,2,288.27
20392,10082,Bhel Puri,1,84.27
20393,10082,Sev Puri,1,91.83
20394,10082,Pani Puri,1,65.71
20395,10083,Paneer Roll,1,146.33
20396,10083,Chicken Roll,1,162.18
20397,10083,Veg Roll,1,114.39
20398,10084,Veg Roll,1,99.97
20399,10084,Egg Roll,1,125.74
20400,10085,Veg Burger,1,116.21
20401,10085,Coke,1,72.53
20402,10086,Pani Puri,2,56.27
20403,10086,Sev Puri,2,88.95
20404,10087,Vada,2,64.61
20405,10087,Masala Dosa,1,137.13
20406,10087,Upma,2,79.74
20407,10088,Paneer Tikka,1,278.73
20408,10088,Roti,2,23.45
20409,10089,Tempura,1,403.95
20410,10089,Ramen,2,325.24
20411,10090,Paneer Roll,1,143.47
20412,10090,Mutton Roll,1,219.72
20413,10090,Veg Roll,1,115.78
20414,10091,Farmhouse,1,363.39
20415,10091,Margherita,2,287.59
20416,10092,Chicken Kebab,1,297.2
20417,10093,Garlic Bread,1,146.57
20418,10093,Pepperoni Pizza,1,426.88
20419,10094,Cold Coffee,1,153.98
20420,10094,Lassi,1,75.28
20421,10095,Garlic Bread,1,144.88
20422,10096,Samosa,1,31.71
20423,10096,Dhokla,2,78.99
20424,10097,Spring Rolls,1,159.17
20425,10097,Chicken Manchurian,1,260.06
20426,10097,Veg Fried Rice,3,176.91
20427,10097,Hakka Noodles,1,183.18
20428,10098,Pav Bhaji,2,144.16
20429,10099,Miso Soup,1,113.08
20430,10099,Dragon Roll,2,351.55
20431,10100,Mutton Biryani,1,349.16
20432,10101,Fresh Juice,1,108.76
20433,10101,Mojito,1,173.59
20434,10101,Lassi,3,84.63
20435,10102,Namkeen,2,62.99
20436,10102,Dhokla,3,87.06
20437,10103,Dhokla,1,81.96
20438,10104,Pakoda,1,81.03
20439,10104,Kachori,2,33.87
20440,10105,Pasta Alfredo,1,327.91
20441,10105,Margherita Pizza,1,363.06
20442,10106,Dhokla,2,78.38
20443,10107,Vada Pav,1,43.14
20444,10107,Pav Bhaji,2,138.79
20445,10108,Dhokla,1,76.6
20446,10109,Upma,1,80.46
20447,10109,Vada,2,59.35
20448,10109,Uttapam,1,122.6
20449,10110,Vada Pav,1,41.49
20450,10111,Naan,2,42.27
20451,10111,Jeera Rice,1,145.86
20452,10111,Paneer Tikka,2,246.29
20453,10111,Dal Makhani,2,212.72
20454,10112,Hakka Noodles,2,159.74
20455,10112,Chicken Manchurian,1,246.63
20456,10112,Spring Rolls,1,155.33
20457,10113,Tempura,1,450.76
20458,10113,Sushi Platter,3,634.18
20459,10114,Vada Pav,3,41.4
20460,10114,Sev Puri,1,98.69
20461,10114,Bhel Puri,1,83.62
20462,10115,Gulab Jamun,2,91.02
20463,10115,Rasmalai,1,101.73
20464,10116,Pani Puri,2,59.94
20465,10116,Bhel Puri,2,74.28
20466,10117,Chicken Roll,1,163.56
20467,10118,Onion Rings,3,127.15
20468,10118,Fries,1,112.36
20469,10118,BBQ Wings,2,322.39
20470,10119,Kachori,2,31.88
20471,10119,Pakoda,1,96.37
20472,10119,Dhokla,1,80.25
20473,10120,Hot Dog,2,183.05
20474,10120,BBQ Wings,2,295.78
20475,10121,Lasagna,1,364.56
20476,10122,Dhokla,1,76.97
20477,10122,Pakoda,2,95.09
20478,10122,Samosa,1,27.86
20479,10123,Margherita,1,310.56
20480,10123,Peppy Paneer,1,397.68
20481,10123,Farmhouse,1,422.91
20482,10124,Caesar Salad,1,235.96
20483,10124,Mushroom Soup,1,138.08
20484,10124,Pasta,3,325.68
20485,10125,Mutton Biryani,1,341.26
20486,10125,Chicken Kebab,2,281.86
20487,10125,Rumali Roti,1,36.7
20488,10126,Pepperoni Pizza,1,436.97
20489,10126,Margherita Pizza,2,318.99
20490,10127,Veg Roll,2,119.72
20491,10128,Sushi Platter,2,686.3
20492,10129,Cold Coffee,1,137.36
20493,10129,Masala Chai,1,42.61
20494,10130,Egg Roll,1,115.6
20495,10130,Chicken Roll,2,188.95
20496,10131,Margherita Pizza,1,340.71
20497,10131,Pepperoni Pizza,3,487.23
20498,10131,Garlic Bread,1,142.61
20499,10132,Dhokla,1,84.58
20500,10132,Namkeen,2,63.53
20501,10132,Kachori,1,37.34
20502,10133,Club Sandwich,1,232.47
20503,10134,Chicken Roll,1,187.14
20504,10134,Mutton Roll,1,203.37
20505,10134,Veg Roll,3,114.62
20506,10135,Sev Puri,1,96.07
20507,10135,Pav Bhaji,3,132.84
20508,10136,Pakoda,2,82.41
20509,10136,Namkeen,1,65.3
20510,10136,Kachori,2,36.94
20511,10137,Pasta Alfredo,3,288.95
20512,10138,Vada Pav,3,37.57
20513,10138,Bhel Puri,2,84.23
20514,10139,Kachori,1,35.15
20515,10140,Veg Roll,2,101.29
20516,10141,Bhel Puri,1,82.59
20517,10141,Pani Puri,2,60.98
20518,10142,Mutton Biryani,2,372.12
20519,10142,Sheekh Kebab,3,250.99
20520,10143,Caesar Salad,1,216.54
20521,10144,Fries,1,126.54
20522,10144,BBQ Wings,2,308.34
20523,10144,Onion Rings,1,151.36
20524,10145,Fries,1,108.38
20525,10145,Cheese Burger,3,237.02
20526,10145,Chicken Burger,1,162.91
20527,10145,Veg Burger,2,118.73
20528,10146,Sushi Platter,3,606.45
20529,10147,Pav Bhaji,2,131.23
20530,10147,Bhel Puri,2,86.93
20531,10147,Pani Puri,1,65.12
20532,10147,Vada Pav,1,41.5
20533,10148,Peppy Paneer,2,455.79
20534,10148,Garlic Bread,2,142.16
20535,10148,Chicken Supreme,1,530.7
20536,10149,Cold Coffee,1,131.43
20537,10149,Mojito,1,147.61
20538,10149,Masala Chai,2,36.95
20539,10150,Paneer Tikka,3,285.51
20540,10150,Dal Makhani,1,216.72
20541,10151,Kachori,2,32.12
20542,10151,Samosa,1,28.78
20543,10151,Dhokla,1,75.41
20544,10152,Fresh Juice,1,103.47
20545,10152,Lassi,1,72.61
20546,10153,Gulab Jamun,1,89.89
20547,10153,Ice Cream,1,108.16
20548,10154,Caesar Salad,1,237.68
20549,10154,Mushroom Soup,1,143.16
20550,10155,Paneer Roll,2,139.35
20551,10155,Chicken Roll,2,178.47
20552,10156,Chicken Burger,1,187.85
20553,10156,Veg Burger,1,124.73
20554,10157,Cold Coffee,2,136.12
20555,10157,Lassi,1,83.97
20556,10157,Mojito,2,156.61
20557,10157,Masala Chai,3,39.04
20558,10158,Butter Chicken,2,323.09
20559,10158,Dal Makhani,1,216.85
20560,10158,Roti,1,23.81
20561,10159,Kachori,2,33.65
20562,10159,Samosa,1,32.01
20563,10159,Namkeen,1,61.32
20564,10160,Filter Coffee,1,49.79
20565,10160,Masala Dosa,2,146.11
20566,10160,Vada,1,64.72
20567,10161,Hakka Noodles,2,182.58
20568,10161,Chicken Manchurian,2,263.55
20569,10161,Schezwan Rice,2,188.22
20570,10162,Chicken Supreme,1,518.83
20571,10162,Peppy Paneer,1,387.1
20572,10163,Pav Bhaji,1,138.16
20573,10163,Pani Puri,3,55.47
20574,10163,Bhel Puri,1,82.73
20575,10164,Margherita Pizza,2,330.9
20576,10164,Pepperoni Pizza,1,438.04
20577,10164,Garlic Bread,2,128.98
20578,10165,Brownie,2,141.87
20579,10165,Cheesecake,2,236.29
20580,10166,Veg Roll,1,113.12
20581,10166,Paneer Roll,1,146.29
20582,10167,Ice Cream,1,125.62
20583,10167,Gulab Jamun,1,93.12
20584,10168,Pav Bhaji,1,140.69
20585,10168,Vada Pav,2,41.05
20586,10169,Garlic Bread,1,140.58
20587,10169,Pasta Alfredo,3,312.57
20588,10170,Chicken Supreme,2,513.99
20589,10171,Margherita Pizza,1,324.42
20590,10171,Garlic Bread,1,134.05
20591,10172,Egg Roll,1,123.79
20592,10173,Pav Bhaji,1,145.92
20593,10173,Vada Pav,2,40.92
20594,10173,Pani Puri,2,55.8
20595,10174,Farmhouse,1,410.2
20596,10174,Garlic Bread,1,134.91
20597,10175,Samosa,2,28.0
20598,10176,Vada,1,59.44
