order_id,customer_id,restaurant_id,order_date,total_amount,status,delivery_time
6772,1423,224,2024-05-19,319.28,Delivered,45
6773,1757,273,2024-05-30,1327.2,Delivered,42
6774,716,281,2024-11-13,516.38,Pending,
6775,407,112,2024-06-25,260.95,Delivered,52
6776,952,140,2024-02-02,352.06,Delivered,70
6777,1864,166,2024-12-30,429.02,Delivered,42
6778,949,196,2024-12-14,777.69,Cancelled,
6779,436,165,2024-03-07,643.2,Delivered,49
6780,1750,224,2024-11-13,1031.86,Delivered,34
6781,1452,266,2024-11-02,229.01,Delivered,45
6782,1869,223,2024-12-27,1060.01,Delivered,70
6783,1045,108,2024-07-30,219.47,Delivered,45
6784,1726,168,2024-07-20,1342.35,Delivered,53
6785,1563,228,2025-06-15,764.39,Delivered,44
6786,246,293,2024-05-28,1175.27,Delivered,39
6787,867,229,2024-05-05,1195.69,Delivered,28
6788,315,190,2024-07-17,1402.33,Delivered,60
6789,296,193,2024-11-28,1118.71,Delivered,46
6790,424,182,2024-08-30,1457.42,Delivered,62
6791,114,270,2024-09-24,1064.0,Delivered,66
6792,945,199,2024-12-16,681.28,Delivered,26
6793,1393,197,2024-12-09,1076.74,Delivered,57
6794,830,272,2024-02-24,1179.31,Delivered,26
6795,1763,213,2024-12-14,517.36,Delivered,52
6796,1777,296,2024-11-20,189.09,Delivered,40
6797,1821,203,2024-11-01,186.33,Delivered,27
6798,799,138,2024-03-01,1209.56,Delivered,37
6799,1391,120,2024-01-29,723.47,Cancelled,
6800,1783,290,2024-12-30,1285.6,Delivered,70
6801,616,229,2024-11-13,1137.25,Delivered,63
6802,1769,293,2024-12-29,1062.96,Cancelled,
6803,1534,262,2024-11-19,444.87,Delivered,38
6804,1907,141,2024-11-17,1341.57,Delivered,52
6805,1535,240,2024-08-23,756.34,Delivered,36
6806,739,177,2024-10-26,1099.92,Delivered,45
6807,183,147,2024-11-05,637.85,Delivered,35
6808,599,281,2024-09-01,113.25,Delivered,51
6809,507,156,2024-02-23,397.0,Delivered,40
6810,1044,247,2024-12-22,466.55,Delivered,25
6811,132,164,2024-10-06,1282.03,Delivered,19
6812,737,228,2024-12-20,289.57,Delivered,48
6813,545,145,2024-11-26,624.17,Delivered,65
6814,848,293,2024-11-27,1033.01,Delivered,36
6815,1143,254,2024-11-14,1069.81,Delivered,23
6816,1415,240,2024-12-01,1035.45,Delivered,27
6817,12,271,2024-11-09,865.71,Delivered,53
6818,1902,158,2024-07-01,1430.73,Pending,
6819,1749,213,2024-09-11,245.42,Delivered,37
6820,1645,254,2024-06-02,778.19,Delivered,41
6821,1078,271,2024-12-17,798.37,Delivered,32
6822,1385,193,2024-11-29,1058.23,Pending,
6823,503,127,2024-03-03,1498.19,Delivered,61
6824,1402,113,2024-01-26,1408.48,Cancelled,
6825,648,204,2024-06-28,1150.23,Delivered,49
6826,228,267,2024-12-03,114.75,Delivered,50
6827,1853,265,2024-12-14,1253.18,Cancelled,
6828,1218,226,2024-05-13,455.09,Delivered,20
6829,1205,155,2024-10-07,1436.69,Delivered,27
6830,1700,199,2024-05-31,644.13,Delivered,30
6831,1917,157,2024-12-22,721.9,Delivered,62
6832,1176,205,2024-04-11,1433.74,Delivered,24
6833,1625,278,2024-03-28,802.8,Delivered,37
6834,2,147,2024-11-18,389.43,Cancelled,
6835,502,174,2024-01-26,552.39,Delivered,22
6836,1230,175,2024-12-28,986.75,Delivered,45
6837,268,293,2024-11-15,769.48,Delivered,25
6838,1219,120,2024-12-30,922.5,Cancelled,
6839,484,205,2024-10-19,845.69,Delivered,52
6840,236,256,2024-08-12,1151.93,Cancelled,
6841,1476,160,2024-07-05,386.98,Cancelled,
6842,1323,236,2024-09-25,730.56,Delivered,47
6843,1531,253,2024-06-26,1364.42,Delivered,43
6844,239,163,2024-12-10,956.9,Delivered,31
6845,541,286,2024-07-18,190.33,Delivered,30
6846,1730,245,2024-11-21,770.45,Cancelled,
6847,977,224,2024-11-28,996.29,Delivered,24
6848,456,230,2024-11-29,722.13,Delivered,67
6849,149,259,2024-12-05,1158.34,Pending,
6850,961,186,2024-10-30,1318.66,Pending,
6851,1738,157,2024-11-11,1239.57,Delivered,55
6852,1596,108,2024-06-14,924.87,Delivered,33
6853,719,290,2024-11-14,631.7,Pending,
6854,747,173,2024-12-16,894.19,Delivered,32
6855,621,148,2024-11-08,1303.62,Cancelled,
6856,212,135,2024-11-14,445.75,Delivered,64
6857,1563,205,2024-11-12,620.6,Delivered,60
6858,755,257,2024-06-09,1405.78,Pending,
6859,42,247,2024-03-21,805.28,Delivered,53
6860,827,101,2024-10-13,784.31,Delivered,55
6861,964,230,2024-10-09,304.82,Cancelled,
6862,390,220,2024-08-05,446.57,Cancelled,
6863,934,157,2024-09-20,1114.63,Delivered,69
6864,789,206,2024-12-01,1020.29,Cancelled,
6865,1031,184,2024-01-06,1207.35,Delivered,58
6866,1317,175,2024-11-23,1026.46,Cancelled,
6867,1443,136,2024-03-21,1423.22,Delivered,58
6868,168,105,2024-11-09,423.85,Delivered,59
6869,1945,138,2024-03-16,728.09,Delivered,37
6870,594,199,2024-11-21,969.61,Delivered,62
6871,720,209,2024-02-04,742.34,Delivered,28
6872,1197,242,2024-08-14,330.43,Delivered,50
6873,186,284,2024-10-10,744.49,Delivered,47
6874,1375,229,2024-12-01,561.06,Delivered,63
6875,411,277,2024-01-02,610.39,Delivered,36
6876,1267,261,2024-08-11,830.2,Delivered,17
6877,1576,217,2024-01-13,588.88,Delivered,69
6878,94,205,2024-08-17,354.34,Delivered,49
6879,219,182,2024-05-04,873.91,Delivered,67
6880,1908,147,2024-09-23,1411.62,Delivered,43
6881,1166,243,2024-02-27,504.3,Delivered,34
6882,173,158,2024-09-02,437.87,Delivered,59
6883,394,245,2024-12-31,840.85,Pending,
6884,442,109,2024-05-13,1056.86,Pending,
6885,419,209,2024-09-21,1400.41,Delivered,43
6886,332,151,2024-08-05,570.36,Delivered,17
6887,1914,203,2024-07-09,1493.96,Delivered,51
6888,729,215,2024-06-16,506.85,Delivered,35
6889,1933,291,2024-12-08,1343.67,Cancelled,
6890,1844,269,2024-10-31,511.13,Delivered,36
6891,1410,292,2024-11-10,1132.34,Pending,
6892,133,107,2024-06-12,1228.29,Pending,
6893,917,139,2024-12-01,805.39,Delivered,65
6894,968,262,2024-12-03,129.79,Delivered,22
6895,34,174,2024-11-03,1204.89,Delivered,52
6896,502,130,2024-01-08,832.2,Delivered,42
6897,1570,275,2024-02-14,580.59,Delivered,55
6898,784,212,2024-12-11,498.35,Delivered,43
6899,1359,268,2024-01-22,158.0,Delivered,36
6900,1131,178,2024-12-11,875.22,Delivered,23
6901,1283,223,2024-12-25,1348.57,Delivered,56
6902,788,180,2024-06-06,973.34,Delivered,42
6903,1330,190,2024-11-28,1254.15,Delivered,58
6904,462,268,2024-10-14,404.55,Delivered,46
6905,287,143,2024-11-20,1179.7,Delivered,46
6906,79,235,2024-04-30,589.27,Delivered,70
6907,1317,271,2024-11-17,1005.67,Delivered,40
6908,1439,164,2024-01-19,1178.58,Delivered,31
6909,732,155,2024-12-29,868.28,Delivered,59
6910,1993,286,2024-10-05,1218.65,Delivered,46
6911,1295,143,2024-02-23,522.23,Delivered,22
6912,1513,213,2024-12-07,802.75,Cancelled,
6913,432,119,2024-01-08,1433.37,Pending,
6914,1984,130,2024-07-27,1442.95,Pending,
6915,211,158,2024-04-27,1301.1,Pending,
6916,603,198,2024-12-13,352.89,Delivered,38
6917,112,126,2024-06-15,465.55,Delivered,39
6918,315,195,2024-02-27,316.7,Delivered,29
6919,864,128,2024-11-25,930.91,Cancelled,
6920,809,145,2024-03-23,1201.28,Delivered,46
6921,1622,291,2024-06-07,783.6,Delivered,17
6922,1138,116,2024-11-27,807.86,Cancelled,
6923,246,220,2024-11-29,408.66,Delivered,64
6924,1016,125,2024-01-19,1351.33,Delivered,39
6925,1921,122,2024-12-28,1178.0,Cancelled,
6926,180,207,2024-12-24,470.87,Delivered,38
6927,380,211,2024-12-31,583.0,Pending,
6928,1516,263,2024-12-27,1208.17,Delivered,61
6929,756,166,2024-12-13,1274.99,Delivered,68
6930,449,287,2024-10-12,162.35,Pending,
6931,994,210,2024-12-08,365.09,Pending,
6932,1655,150,2024-10-31,649.05,Delivered,62
6933,338,180,2024-08-31,1038.16,Delivered,60
6934,1642,225,2024-12-13,269.49,Delivered,31
6935,1731,296,2024-01-02,1215.46,Delivered,59
6936,254,149,2024-05-24,316.89,Delivered,36
6937,790,123,2024-03-14,1244.16,Delivered,61
6938,313,123,2024-11-16,1414.4,Delivered,37
6939,149,103,2024-06-29,482.44,Delivered,70
6940,1982,261,2024-03-13,1312.78,Delivered,15
6941,754,203,2024-09-14,994.06,Pending,
6942,1853,171,2024-09-26,1391.73,Delivered,43
6943,321,221,2024-11-25,363.41,Delivered,17
6944,1418,270,2024-12-09,396.65,Pending,
6945,1918,127,2024-05-07,312.02,Cancelled,
6946,325,216,2024-11-09,1329.76,Delivered,43
6947,916,285,2024-05-29,708.18,Delivered,47
6948,1626,231,2024-10-24,988.38,Delivered,63
6949,789,238,2024-11-23,1088.94,Delivered,52
6950,1405,139,2024-05-28,475.88,Delivered,65
6951,150,152,2024-06-26,992.09,Cancelled,
6952,,287,2024-07-25,672.42,Delivered,60
6953,1670,255,2024-01-03,1373.75,Delivered,29
6954,829,267,2024-08-12,1004.63,Delivered,63
6955,383,109,2024-11-25,272.82,Delivered,70
6956,220,224,2024-01-08,578.16,Delivered,17
6957,1875,154,2024-09-30,410.25,Delivered,21
6958,1340,182,2024-12-06,1417.96,Delivered,47
6959,33,127,2024-05-23,856.77,Delivered,25
6960,512,209,2024-11-03,1316.2,Delivered,47
6961,1083,278,2024-11-10,1002.23,Delivered,27
6962,148,129,2024-12-08,1351.73,Cancelled,
6963,1115,125,2024-05-05,464.13,Delivered,70
6964,651,249,2024-01-12,1043.25,Delivered,15
6965,1025,208,2024-04-30,1102.01,Delivered,18
6966,594,202,2024-11-09,674.56,Delivered,66
6967,294,180,2024-09-10,873.07,Delivered,24
6968,1911,187,2024-12-20,870.37,Delivered,70
6969,1963,210,2024-02-20,1419.87,Delivered,36
6970,89,207,2024-11-03,841.11,Delivered,19
6971,662,223,2024-10-24,794.99,Delivered,40
6972,279,282,2024-09-25,190.01,Cancelled,
6973,1316,191,2024-12-31,691.71,Delivered,41
6974,1911,196,2024-12-04,400.19,Pending,
6975,191,296,2024-12-10,1406.0,Delivered,33
6976,86,214,2024-08-29,1479.89,Delivered,48
6977,1405,217,2024-11-17,1156.2,Delivered,27
6978,1268,103,2024-03-20,136.63,Delivered,36
6979,1732,290,2024-03-31,656.93,Delivered,45
6980,15,262,2024-12-11,1410.05,Cancelled,
6981,585,232,2024-11-30,728.44,Pending,
6982,1467,237,2024-11-11,340.5,Delivered,25
6983,946,159,2024-06-18,1415.0,Delivered,53
6984,1608,154,2024-12-06,734.92,Delivered,64
6985,672,166,2024-11-18,929.72,Delivered,50
6986,1401,176,2024-07-07,508.3,Delivered,47
6987,1100,203,2024-07-03,940.22,Cancelled,
6988,1119,114,2024-12-22,980.84,Delivered,62
6989,553,293,2024-07-23,675.53,Pending,
6990,496,223,2024-07-03,1469.3,Delivered,56
6991,35,172,2024-06-21,861.82,Pending,
6992,1010,193,2024-12-25,1138.36,Cancelled,
6993,1986,109,2024-01-28,1124.44,Delivered,43
6994,1617,138,2024-12-26,208.92,Delivered,64
6995,743,251,2024-01-02,495.85,Delivered,30
6996,226,294,2024-08-03,912.96,Delivered,16
6997,237,113,2024-11-25,-143.39,Delivered,28
6998,670,148,2024-12-29,708.69,Delivered,66
6999,1991,199,2024-12-06,389.89,Delivered,62
7000,566,134,2024-07-23,1273.03,Delivered,29
7001,240,198,2024-11-03,1365.79,Delivered,27
7002,216,102,2024-11-05,1067.54,Delivered,53
7003,1627,250,2024-11-29,1389.74,Delivered,17
7004,685,296,2024-12-12,991.58,Delivered,16
7005,1135,119,2024-12-29,116.26,Delivered,41
7006,1580,213,2024-04-29,992.76,Delivered,66
7007,855,158,2024-07-07,221.84,Delivered,30
7008,741,147,2024-11-15,1013.02,Delivered,24
7009,1443,148,2024-09-26,1196.74,Delivered,45
7010,201,114,2024-06-16,1139.49,Delivered,25
7011,604,249,2024-11-12,612.87,Cancelled,
7012,902,214,2024-12-12,521.42,Delivered,38
7013,965,122,2024-04-08,311.62,Cancelled,
7014,1769,275,2024-11-12,1285.86,Cancelled,
7015,1422,274,2024-03-24,651.27,Delivered,35
7016,1080,219,2024-09-24,974.23,Pending,
7017,1219,283,2024-12-22,1120.17,Delivered,21
7018,978,128,2024-12-31,258.66,Delivered,31
7019,333,286,2024-11-10,509.87,Pending,
7020,639,194,2024-08-01,715.44,Delivered,58
7021,1916,153,2024-08-28,1353.98,Delivered,20
7022,1175,101,2024-07-24,935.96,Delivered,35
7023,1341,114,2024-08-31,1136.39,Delivered,27
7024,521,102,2024-11-28,1472.66,Delivered,46
7025,826,123,2024-07-17,245.97,Delivered,22
7026,213,273,2024-11-13,845.16,Delivered,57
7027,1951,234,2024-11-28,222.99,Delivered,16
7028,1921,163,2024-08-28,921.98,Delivered,68
7029,865,167,2024-11-04,897.63,Delivered,33
7030,1753,134,2024-01-30,1093.45,Cancelled,
7031,1133,139,2024-02-08,272.16,Delivered,28
7032,556,296,2024-06-04,1444.55,Delivered,68
7033,251,165,2024-08-30,543.95,Delivered,57
7034,811,212,2024-12-28,1154.05,Delivered,23
7035,469,116,2024-05-30,276.81,Delivered,65
7036,163,209,2024-05-13,660.46,Delivered,48
7037,1653,253,2024-02-20,979.08,Delivered,54
7038,305,161,2024-12-14,691.6,Delivered,24
7039,133,293,2024-08-05,459.97,Delivered,63
7040,1896,160,2024-11-27,1152.89,Delivered,52
7041,1624,181,2024-11-02,1190.78,Delivered,21
7042,197,277,2024-08-31,1472.56,Delivered,29
7043,1315,273,2024-11-27,1139.96,Delivered,55
7044,216,294,2024-09-11,860.65,Delivered,55
7045,991,238,2024-12-16,1149.17,Cancelled,
7046,1532,197,2024-12-05,1221.02,Pending,
7047,466,104,2024-12-14,1043.15,Delivered,55
7048,581,226,2024-12-01,436.62,Delivered,59
7049,457,196,2024-11-30,1299.17,Cancelled,
7050,510,211,2024-09-01,148.2,Delivered,47
7051,1581,193,2024-12-30,607.94,Delivered,19
7052,1364,280,2024-06-12,168.29,Delivered,65
7053,1155,155,2024-02-12,1376.71,Delivered,48
7054,671,260,2024-10-20,1075.14,Delivered,56
7055,37,289,2024-03-27,890.52,Delivered,61
7056,1614,269,2024-01-17,938.55,Cancelled,
7057,1888,247,2024-11-04,842.89,Cancelled,
7058,1495,140,2024-09-15,169.48,Delivered,62
7059,1800,256,2024-03-29,-503.23,Delivered,55
7060,195,124,2024-05-17,149.33,Delivered,26
7061,1515,225,2024-11-09,136.3,Pending,
7062,1507,291,2024-07-20,803.22,Delivered,20
7063,1561,132,2024-12-12,1250.35,Cancelled,
7064,1919,250,2024-11-08,1329.48,Delivered,64
7065,1692,142,2024-12-31,213.84,Delivered,39
7066,996,228,2024-10-31,1254.39,Delivered,48
7067,1744,189,2024-08-07,272.6,Delivered,59
7068,944,280,2024-12-31,465.69,Delivered,32
7069,1621,145,2024-12-28,792.39,Delivered,27
7070,647,267,2024-12-24,786.1,Delivered,26
7071,1860,126,2024-06-07,1111.4,Delivered,53
7072,518,148,2024-12-08,433.84,Cancelled,
7073,535,129,2024-09-17,737.48,Delivered,24
7074,702,113,2024-12-05,561.0,Delivered,57
7075,1965,185,2024-12-25,1365.34,Delivered,70
7076,1569,248,2024-12-18,1287.74,Pending,
7077,1007,227,2024-12-27,949.63,Delivered,33
7078,1376,147,2024-08-23,918.96,Cancelled,
7079,306,157,2024-11-16,239.36,Delivered,23
7080,1194,139,2024-11-20,245.14,Delivered,30
7081,1343,154,2024-11-01,765.59,Delivered,38
7082,1937,296,2024-04-01,1315.84,Delivered,51
7083,572,235,2024-05-27,1096.05,Delivered,25
7084,433,136,2024-03-05,353.9,Delivered,17
7085,1143,224,2024-09-25,1153.65,Cancelled,
7086,122,297,2024-10-21,526.17,Delivered,30
7087,984,104,2024-06-29,886.6,Cancelled,
7088,1964,233,2024-12-09,337.24,Delivered,22
7089,869,290,2024-03-12,626.1,Delivered,48
7090,14,259,2024-11-01,392.8,Delivered,38
7091,219,260,2024-12-29,728.79,Pending,
7092,618,170,2024-10-05,882.76,Delivered,49
7093,7,151,2024-05-22,1478.45,Cancelled,
7094,1819,290,2024-10-05,272.62,Delivered,65
7095,428,215,2024-11-16,904.81,Delivered,25
7096,628,194,2024-11-01,715.47,Cancelled,
7097,1808,104,2024-12-28,425.69,Delivered,35
7098,1332,230,2024-04-14,1384.11,Pending,
7099,1482,126,2024-09-18,138.41,Pending,
7100,1662,146,2024-04-28,824.46,Delivered,18
7101,1651,135,2024-09-30,492.47,Cancelled,
7102,1212,242,2024-06-23,821.62,Delivered,29
7103,952,118,2024-08-06,1178.2,Delivered,35
7104,1811,161,2024-11-02,724.75,Delivered,39
7105,842,207,2024-09-09,185.2,Delivered,28
7106,1568,160,2024-12-06,1204.27,Delivered,60
7107,883,279,2024-11-06,1484.89,Delivered,36
7108,1523,157,2024-11-15,786.1,Delivered,68
7109,390,166,2024-04-27,782.73,Delivered,44
7110,18,299,2024-09-05,901.13,Delivered,16
7111,849,125,2024-10-24,291.98,Delivered,15
7112,588,195,2024-01-24,767.55,Delivered,40
7113,374,170,2024-12-20,518.0,Delivered,42
7114,1145,170,2024-05-04,306.4,Delivered,18
7115,1573,209,2024-03-09,905.75,Delivered,36
7116,1468,157,2024-08-13,973.98,Delivered,23
7117,50,216,2024-01-18,969.96,Cancelled,
7118,1124,270,2024-01-12,1285.95,Delivered,59
7119,1998,280,2024-12-28,1469.91,Delivered,51
7120,1238,293,2024-07-31,855.45,Delivered,32
7121,660,212,2024-12-15,725.38,Pending,
7122,1598,121,2024-08-16,468.96,Delivered,17
7123,1987,181,2024-12-29,1440.85,Delivered,20
7124,1995,195,2024-12-06,556.16,Cancelled,
7125,1634,172,2024-12-20,344.01,Delivered,61
7126,807,266,2024-06-10,941.99,Delivered,17
7127,1894,107,2024-12-26,460.49,Delivered,34
7128,1789,109,2024-12-10,854.38,Delivered,55
7129,981,105,2024-05-10,1196.8,Delivered,42
7130,736,180,2024-01-03,1466.78,Delivered,17
7131,1822,176,2024-11-18,1098.49,Delivered,69
7132,735,165,2024-07-16,839.79,Delivered,33
7133,1499,238,2024-06-28,338.55,Delivered,16
7134,578,242,2025-06-15,1303.55,Delivered,42
7135,276,181,2024-01-31,216.42,Delivered,48
7136,81,279,2024-06-18,1133.87,Delivered,47
7137,230,144,2024-02-24,1209.67,Delivered,37
7138,363,275,2024-01-31,879.62,Delivered,38
7139,1160,185,2024-06-06,436.37,Delivered,16
7140,900,119,2024-05-11,199.62,Delivered,58
7141,563,224,2024-09-04,1299.46,Delivered,27
7142,1677,298,2024-02-21,976.18,Delivered,64
7143,1686,141,2024-03-03,917.51,Delivered,45
7144,119,142,2024-07-11,239.5,Pending,
7145,521,175,2024-12-07,687.19,Delivered,63
7146,1943,265,2024-04-02,451.81,Delivered,20
7147,1929,271,2024-04-04,811.88,Delivered,70
7148,181,162,2024-11-19,277.79,Delivered,64
7149,1010,283,2024-12-29,319.97,Cancelled,
7150,1533,284,2024-12-06,229.24,Delivered,68
7151,614,236,2024-10-21,1489.43,Delivered,15
7152,1177,270,2024-11-21,1291.03,Pending,
7153,523,204,2024-12-20,912.06,Delivered,50
7154,1519,229,2024-01-10,1001.63,Cancelled,
7155,1540,163,2024-12-07,994.04,Cancelled,
7156,857,166,2024-08-28,1395.33,Cancelled,
7157,1088,112,2024-11-17,1299.06,Delivered,22
7158,1153,126,2024-08-20,271.67,Delivered,69
7159,1103,247,2024-08-14,709.3,Cancelled,
7160,886,209,2024-07-23,1154.97,Delivered,52
7161,247,254,2024-11-23,329.15,Delivered,23
7162,702,248,2024-11-08,394.83,Cancelled,
7163,892,249,2024-01-08,843.33,Delivered,41
7164,1541,215,2024-11-07,136.62,Delivered,69
7165,1337,212,2024-04-18,1215.1,Delivered,46
7166,96,270,2024-11-17,1199.14,Cancelled,
7167,1979,224,2024-02-26,480.37,Delivered,66
7168,923,220,2024-01-29,288.68,Delivered,62
7169,38,279,2024-11-23,1447.8,Delivered,54
7170,578,110,2024-11-13,1068.76,Pending,
7171,657,218,2024-03-08,618.28,Delivered,46
7172,530,169,2024-10-08,476.72,Delivered,61
7173,690,282,2024-08-30,646.53,Delivered,28
7174,496,187,2024-04-04,104.51,Delivered,16
7175,1158,188,2024-01-06,1060.16,Delivered,45
7176,1902,288,2024-09-27,975.04,Delivered,45
7177,797,247,2024-12-02,1333.03,Cancelled,
7178,124,284,2024-05-19,1278.09,Delivered,62
7179,1806,266,2024-07-25,131.99,Delivered,42
7180,1661,257,2024-11-21,362.36,Cancelled,
7181,892,275,2024-05-15,857.34,Delivered,27
7182,1418,193,2024-12-31,774.72,Delivered,66
7183,211,211,2024-09-01,794.02,Cancelled,
7184,1395,235,2024-11-17,787.36,Delivered,33
7185,1156,117,2024-07-18,370.26,Delivered,52
7186,684,106,2024-12-17,759.03,Delivered,36
7187,1244,146,2024-11-06,643.48,Delivered,37
7188,875,257,2024-02-01,772.5,Pending,
7189,291,154,2024-12-12,164.51,Pending,
7190,130,151,2024-12-24,1149.34,Delivered,24
7191,428,298,2024-04-28,348.99,Delivered,51
7192,1763,284,2024-12-19,490.19,Delivered,21
7193,1131,101,2024-11-24,1041.84,Delivered,54
7194,1256,131,2024-12-14,344.36,Delivered,41
7195,1846,168,2024-11-04,1487.29,Pending,
7196,319,242,2024-11-02,1367.95,Delivered,42
7197,1874,192,2024-02-19,1468.2,Delivered,16
7198,1659,149,2024-10-15,1239.04,Delivered,38
7199,1235,199,2024-12-14,705.8,Delivered,24
7200,445,247,2024-05-28,1257.93,Pending,
7201,1384,154,2024-07-01,1332.75,Delivered,25
7202,1086,229,2024-11-15,763.66,Cancelled,
7203,495,179,2024-11-18,1189.18,Delivered,62
7204,499,103,2024-04-01,1323.88,Cancelled,
7205,1619,135,2024-02-10,1493.62,Delivered,67
7206,153,203,2024-11-02,1428.31,Delivered,37
7207,406,141,2024-11-12,948.85,Delivered,70
7208,1725,268,2024-12-11,1183.64,Pending,
7209,504,277,2024-07-21,1435.84,Cancelled,
7210,1562,282,2024-05-03,1127.32,Pending,
7211,1167,169,2024-02-10,1221.87,Pending,
7212,1982,212,2024-09-16,782.63,Delivered,46
7213,1615,238,2024-11-11,216.85,Delivered,16
7214,908,198,2024-03-25,935.53,Delivered,35
7215,375,292,2024-12-17,543.44,Delivered,19
7216,1364,232,2024-11-01,499.93,Delivered,19
7217,1443,103,2024-02-22,893.49,Delivered,53
7218,1589,172,2024-12-14,447.89,Delivered,26
7219,865,194,2024-02-21,507.55,Delivered,29
7220,1640,192,2024-11-05,915.42,Delivered,28
7221,1849,117,2024-01-16,1335.16,Delivered,47
7222,619,195,2024-04-25,1436.15,Delivered,67
7223,449,223,2024-11-02,1113.46,Delivered,57
7224,1420,219,2024-11-12,229.19,Cancelled,
7225,737,207,2024-09-12,1498.5,Delivered,26
7226,1933,127,2024-12-24,1497.52,Cancelled,
7227,437,217,2024-12-23,933.79,Delivered,20
7228,1724,102,2024-12-26,1421.73,Delivered,41
7229,321,120,2024-10-09,963.21,Delivered,70
7230,327,286,2024-05-13,121.77,Delivered,41
7231,159,154,2024-06-20,477.89,Delivered,40
7232,109,144,2024-06-09,1297.24,Delivered,30
7233,700,239,2024-05-21,1260.14,Delivered,19
7234,1700,243,2024-01-16,1491.46,Delivered,34
7235,695,114,2024-11-20,1144.9,Delivered,60
7236,231,247,2024-11-08,1453.81,Delivered,18
7237,1701,139,2024-11-03,1192.64,Delivered,65
7238,1899,294,2024-09-05,949.73,Delivered,18
7239,1736,184,2024-12-02,1279.75,Delivered,39
7240,307,182,2024-01-05,1272.35,Delivered,26
7241,635,203,2024-01-30,641.51,Delivered,57
7242,1529,278,2024-02-26,1192.5,Cancelled,
7243,692,167,2024-09-22,323.1,Cancelled,
7244,224,130,2024-12-05,1258.27,Delivered,39
7245,114,195,2024-01-11,1426.15,Cancelled,
7246,1375,185,2024-09-07,158.85,Delivered,40
7247,1008,289,2024-06-15,1342.62,Delivered,32
7248,1504,175,2024-11-19,1368.59,Delivered,62
7249,282,260,2024-05-13,1172.05,Delivered,46
7250,1620,262,2024-12-04,184.82,Delivered,69
7251,90,117,2024-11-07,418.26,Pending,
7252,1348,207,2024-03-31,674.99,Delivered,54
7253,1941,214,2024-11-09,456.7,Delivered,61
7254,1154,271,2024-05-30,309.81,Delivered,43
7255,1999,198,2024-02-10,714.79,Delivered,17
7256,879,237,2024-11-16,407.95,Delivered,51
7257,968,140,2024-04-25,934.36,Cancelled,
7258,802,206,2024-12-15,166.32,Delivered,22
7259,1773,218,2024-06-14,152.86,Cancelled,
7260,886,104,2024-12-23,1318.99,Delivered,63
7261,1970,129,2024-10-01,1332.81,Delivered,43
7262,1869,222,2024-04-01,809.67,Delivered,38
7263,936,212,2024-12-10,699.05,Cancelled,
7264,988,112,2024-09-06,283.72,Delivered,53
7265,1488,141,2024-03-31,874.53,Delivered,34
7266,1201,131,2024-10-31,1430.95,Delivered,22
7267,743,141,2024-03-31,1143.45,Cancelled,
7268,1096,157,2024-12-31,1260.25,Delivered,65
7269,1410,114,2024-12-13,906.73,Delivered,58
7270,1578,112,2024-12-07,1231.77,Delivered,59
7271,953,261,2024-07-19,927.26,Pending,
7272,1763,239,2024-11-11,1039.64,Delivered,36
7273,1547,204,2024-02-01,844.96,Delivered,21
7274,1522,104,2024-10-03,153.62,Delivered,46
7275,1688,269,2024-11-04,1289.86,Delivered,60
7276,97,289,2024-05-03,740.75,Delivered,38
7277,1899,187,2024-11-14,247.85,Delivered,40
7278,898,197,2024-08-11,1087.39,Delivered,51
7279,832,189,2024-07-22,1393.17,Delivered,39
7280,1753,114,2024-11-23,440.86,Delivered,47
7281,1000,149,2024-02-01,966.36,Delivered,35
7282,1789,171,2024-10-08,1491.84,Delivered,39
7283,1259,169,2024-11-28,882.81,Cancelled,
7284,1679,153,2024-11-28,1306.93,Cancelled,
7285,1867,125,2024-10-01,1380.67,Delivered,22
7286,1546,115,2024-11-23,106.25,Delivered,35
7287,1106,175,2024-05-03,1292.31,Delivered,16
7288,1550,102,2024-11-03,415.2,Delivered,68
7289,1332,283,2024-12-28,847.15,Cancelled,
7290,1818,110,2024-10-16,1307.08,Delivered,45
7291,764,260,2024-05-25,495.71,Delivered,55
7292,1701,181,2024-05-04,180.76,Cancelled,
7293,31,133,2024-09-28,907.73,Delivered,69
7294,933,209,2024-11-07,1496.9,Delivered,58
7295,1934,297,2024-12-28,982.81,Delivered,69
7296,243,260,2024-06-16,1381.78,Delivered,34
7297,988,154,2024-09-17,1184.72,Pending,
7298,580,147,2024-01-13,635.93,Pending,
7299,338,229,2024-10-31,722.18,Delivered,35
7300,459,148,2024-12-14,296.05,Pending,
7301,739,119,2024-11-23,1357.71,Delivered,27
7302,675,141,2024-11-05,228.62,Cancelled,
7303,1133,231,2024-06-25,118.84,Delivered,22
7304,427,260,2024-03-02,1328.14,Delivered,20
7305,1051,107,2024-02-17,1250.41,Delivered,23
7306,46,283,2024-01-02,789.66,Delivered,32
7307,1506,196,2024-11-27,912.67,Delivered,28
7308,1643,298,2024-11-26,1080.22,Delivered,65
7309,1586,198,2024-10-25,471.32,Delivered,47
7310,954,257,2024-12-06,1409.94,Delivered,26
7311,1743,153,2024-07-11,1470.26,Delivered,41
7312,407,206,2024-08-12,213.34,Delivered,68
7313,1666,132,2024-11-13,953.64,Delivered,54
7314,178,136,2024-10-01,1483.85,Delivered,51
